ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
85d1642a-3277-11ec-8701-0275d4869ef4,,,,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry SJFR42 (2017) reads: A fragment of bronze sword blade, with heavy erosion and a light green patina with some rust marks. There are two incised lines running vertically down the blade on the front and back. The overall condition is poor. See similar examples at: https://finds.org.uk/database/artefacts/record/id/840747 SJFR18, SJFR38, SJFR40",,Fragment,,,,Dimensions:	46.5mm x 27mm x 8mm Weight:	44.09g,2017-06-08,,,,,,,"/files/uploadedfiles/1200336_-_Bronze_blade_fragment_2.JPG,/files/uploadedfiles/1200336_-_Bronze_blade_fragment_1.JPG",Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Sword blade,Certain,,,Trinity,,1200336,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘Trinity’; accurate location protected and marked as Jersey Archive.,,,,
293b7f90-7f1a-0138-9339-740f24312a1c,,St. Saviour,Parish,Medieval 934-1539 CE,Medieval 934-1539 CE,"A handmade medieval pilgrim’s badge made from copper alloy. The main body of the object remains and is 55mm x 29mm x 19mm and weighs 37.13g. It is incomplete due to a fragment missing on the base of the object. This may have been lost due to plough damage as the object was discovered in a cultivated field. The Star of David/six-pointed star decoration gives the object an irregular shape. In the centre of the star is the letter ‘I’ but some have interpreted this as a chalice because of the pronounced serifs. Between the points of the star are semi-circles with varying diameters. The two ‘upper’ points contain florets, with small dots in the ‘lower’ points. There is also light hatching behind the ‘I’ and a slightly more prominent crosshatch across the majority of the base. The base’s shape is a rectangle on top of an inverted trapezium. There is also a crescent shape at a similar depth to the semi-circles which links the top to the base. The reverse consists of two curves. The curve behind the top of the object has a small hole or suspension loop. This shape seems to be unusual but perhaps was used for particularly thick material as it would have been attached to a cap or clothing. The object is somewhat worn, more so in some places, and is grey in colour with orange discoloration in areas, particularly in the crevices. It has an even and stable copper corrosion product surface.  John McCormack (2020) has researched this object and highlights several aspects of the object including that the object may have had an additional piece at the top, possibly a filament as well as suggesting that the ‘I’ stands for ‘Jhesu’. This is based on information from ‘Symboles’ published by Zodiacque, page 56, which explains that a six-pointed star/the Star of David was used to denote power and therefore Christ and his descent from the kings of Israel, David and Solomon.  McCormack’s (2020) research also compared the object to seal matrices: IOW-6A58A8 (Portable Antiquities Scheme Database) and M16-0224 and M16-0311 (Hammond 2014, 693, 709). As these include the ‘I’ as well as a floret similar to the angle of the badge which McCormack (2020) suggests may refer to the Virgin Mary. Another object which McCormack (2020) highlights is a quern stone discovered in Castel, Guernsey which also reflects the ‘I’ and may be of a similar date to the badge. McCormack (2020) has tentatively dated the stone as circa late 15th-early 16th century.  The object is significant due to the findspot’s proximity to the important local site, La Hougue Bie, as well as the likelihood of its uniqueness. McCormack (2020) suggests that the badge may have been owned by Dean Mabon, the Dean of Jersey and a rector of St Martin’s Parish. Mabon undertook a pilgrimage to Jerusalem and after his return reconstructed the eastern part of La Hougue Bie’s chapel to incorporate a crypt in 1520. The site became a local centre of pilgrimage. McCormack (2020) also suggests that he may have brought the badge back from the Holy Land or Mabon may have created the badge himself to sell to pilgrims but due to the possibility of the object being unique believes this is unlikely.   Further research is currently being undertaken and therefore this record will be updated in due course to reflect other interpretations.  ",,Incomplete,,,,55mm x 29mm x 19mm  37.13g ,,,,,,,,/files/uploadedfiles/1100155.jpg,,Hand made,Copper alloy,Metric,Millimetres/grams,Badge,Probable,,,,,1100155,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘La Vingtaine de la Grande Longueville’; location protected and marked as Jersey Archive. ,,,,
22029af6-1ead-11eb-8701-0275d4869ef4,,St. Ouen,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A cylindrical central pipe which may be the third component which took a ramrod fitting from the underside of the barrel of a gun. This example is likely to have been from a British Land Pattern Musket, commonly known as a ""Brown Bess"". These were in service of the British Army between 1722 and 1838. This pipe fitting is wider in the centre and tapers in towards each end. Each terminal has a slight lip to it which is partially worn away at one end. On the side is a projecting pierced attachment tab. On either side of this are distinct marks, two parallel lines on one side and what may read as a 'V' on the other. The patina is overall brown in colour and is covered in shallow scratch marks.   This object measures 39mm x 12mm x 9mm and weighs 10.2g.  Similar to:  PAS Unique ID: LVPL-DCD2D1, PUBLIC-B7C7F3, SUR-463E4C ",,Complete,Untreated,,1ft,39mm x 12mm x 9mm  10.2g,2020-08-25,,,,,,,/files/uploadedfiles/0900408.jpg,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Firearm,Certain,,,,,0900408,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.0977 49.182973)),Findspot known as ‘St Ouen’; location protected and marked as Jersey Archive.,,,Returned to Finder,
0d1157b0-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,Flint flake. Dimensions:  Length: 5.5 ? Width: 3.8 ? Thickness: 1.2 ?  *? could be cm,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flake,,,,,,0300353,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘Grouville’; location protected and marked as Jersey Archive.,,,,
77145230-1e91-0138-8d70-740f24312a1c,,St. Ouen,Parish,Iron Age 700-51 BCE,,"A fragment of a copper alloy cosmetic mortar or 'woad grinder' dating to the Late Iron Age or Early Roman period, from 1st century BCE to mid-1st century CE. The fragment includes an incomplete sub-circular suspension loop. A small amount of the body of the grinder remains which complete would have been elliptical in shape and paired with a similarly shaped pestle. The pair were used for perfume or cosmetics, for example, crushing woad, a plant that when crushed produces a blue dye. The Celts used the dye to paint themselves, possibly using the pestle to apply it to the skin.  Dimensions: 31mm in length, 10mm in width, 11mm in depth, 6.02g in weight.  Mills (2007) highlights that these objects were primarily distributed in southeast Britain and this fragment compares to example C290 (M174) or Benet's Artefacts No. l14-0104.",,Fragment,,Bronze disease identified. ,150mm,31mm x 10mm x 11mm  6.02g,2019-07-21,,,,,,,/files/uploadedfiles/0900404.jpg,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Cosmetic mortar,Certain,,,,,0900404,,Metal detector,,,,Findspot known as La Cueillette de Millais; location protected and marked as Jersey Archive.,,,Returned to Finder,
c6f02fa2-2bef-11eb-8701-0275d4869ef4,,Grouville,Parish,Unknown,Unknown,A small hollow piece of bronze which may be a pot leg. There is a small hole which is almost on the crease of the leg where it would have attached to the rest of the vessel. The flat surface's dimensions are 9mm x 9mm x 1mm. The body of the pot leg measures 18mm x 7mm x 5mm. It weighs 2.2g. Although the date is unknown it could range between the Bronze Age and Medieval periods. ,,Fragment,Untreated,,8 inches,Length: 18mm Width: 7mm Depth: 5mm Weight: 2.2g ,2020-02-01,,,,,,,/files/uploadedfiles/0300374.jpg,Cultivated land,Hand made,Copper alloy,Metric,Millimetres/grams,Vessel,Possibly,,,,,0300374,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.0977 49.182973)),Findspot known as ‘Grouville’; location protected and marked as Jersey Archive.,,,Returned to Finder,
f13c7fc2-ec5c-11ea-8701-0275d4869ef4,,St. Lawrence,Parish,Unknown,Unknown,"An amorphic object which may be the remains of metal working debris, slag. It measures 74mm in length, 55mm in width at the widest point and 14mm at the thinnest point and has a depth of 34mm. It weighs 271.7g. The slag has the remains of a crucible within it. It is predominantly green in colour however there is some orange and purple staining, the latter of which may be copper oxide. On top of the purple staining the object is white. The surface of the slag has several hollows and some areas, particularly the white area, are covered in air bubbles. Although the object is amorphic there is a possibility that it could be an ingot and therefore not necessarily waste material. This object has an unknown date and can range in date from Bronze Age to Post Medieval. ",,Fragment,Untreated,,1-2 Feet,"74mm (length) x 55mm (at widest; 14mm at thinnest), 34mm (depth)  271.7g (weight)",2019-09,,,,,,,/files/uploadedfiles/0600258.jpg,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Slag,Probable,,,,,0600258,,Metal detector,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.143321 49.215627)),,,,Returned to Finder,
4dc78810-1da3-0138-8d4d-740f24312a1c,,St. Peter,Parish,,,A sub triangular worked flint point with a rust/mineral marked patina and visible seams. There is a small amount of evidence of the flint being water worn suggesting that the flint may have been transported to the site through vraic (seaweed) which is used on fields. The site is surrounded by fields and was previously the edge of a field prior to the present housing development. The staining on the flint is iron hydroxide/limonite which may be from the flint lying on an iron object for some time.  ,,Complete,,,Approx. 2 inches. ,46mm x 26mm x 14mm (at thickest point) Weight: 12.39g,,,,,,,,/files/uploadedfiles/1000023.jpg,Other,Knapped/flaked,Flint,Metric,Millimetres/grams,Flint implement,Certain,,,,,1000023,,Gardening,,Accurate to 10 metres,GEOMETRYCOLLECTION (POINT (-2.182994 49.215176)),,,,Returned to Finder,
51c11620-1e0c-0138-8d55-740f24312a1c,Field Number,St. Brelade,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,French 18th century pottery oil lamp. It has a round base and thick stem with an open handle on the site. The lamp has a central oil reservoir and originally had three arms with deep channels. One of these arms has broken off.,,Incomplete,,,,14cm x 16cm (max width),,,,,,,,,,,Ceramic,Metric,Millimetres/grams,Lamp,,,,,,0100418,,,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.196089 49.186937)),,,,Donated to SJ,
78db5c80-19c2-0138-c5a4-740f24312a1c,Field Number,St. Brelade,Parish,Unknown,Unknown,"A cigar shaped pebble with signs of use at each end. 'Benest' inscribed on it.  Chance find by a relative of the land owner.  In 1984 a stone tool, possibly an axe, was discovered in the garden of La Moye View. This may be the same field. The find was returned to the landowner.",,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Lithic implement,,,,,,0100417,,Other chance find,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.222294 49.186135)),,,,Returned to Landowner,Incised or engraved or chased
4a070370-194c-0138-c58e-740f24312a1c,,Grouville,Parish,,,Part of the collection since 1922,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Thumb nail scraper,,,,,,0300311,,,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.064513 49.191157)),,,,,
f3be8c34-3578-11ec-8701-0275d4869ef4,Field Number,Trinity,Parish,Neolithic 4000-2601 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry SJFR114 (2017) reads: Fine-grained dolerite waterworn pebble whetstone, or rubber, in characteristic shape (see Hawkes, J. 1937. The Archaeology of the Channel Islands Vol: II The Bailiwick of Jersey, p. 61) of large blunt rounded end, tapering to a narrow blunt rounded end. There is a large flaked fracture on one long edge, that occurred at the time the stone was utilized. There are several recent cultivator scars on both flat faces. The stone would have been used as a surface to polish other items against, for example stone axes.  Neolithic – Bronze Age.",,Complete,,,,Dimensions: 192mm x 68mm x 24mm Weight: 542g,2017-12-13,,,,,,,/files/uploadedfiles/1200341_-_stone_rubber.JPG,Cultivated,Hand made,,Metric,Millimetres/grams,Rubber,Certain,Trinity,,Trinity,,1200341,,Other chance find,,,,,,,Returned to Finder,
9388027a-22c5-11ec-8701-0275d4869ef4,Postal Address,St. Ouen,Parish,Iron Age 700-51 BCE,Early Medieval 450-933 CE,"Gold-silver alloy (electrum) fragment which is oval in section, possibly an ingot or hack-gold, which is partly flattened on each side. It is likely of low gold content. marks from hammering or abrasion can be seen on the surface of the object. One terminal has two separate slices taken, the careful nature of the cuts may imply it was cut with purpose.  Though the shape is not diagnostic, it has been suggested by Jersey Heritage conservator Neil Mahrer that it resembles some hack gold or cut up jewellery discovered in the Iron Age Le Cattion II hoard. It was found nearby two Coriosolite coins.  Hack gold and silver also appears prominently within the context of the early medieval period, consistent with a bullion economy in the North-Western Europe in the late 9th and early 10th centuries.  Length: 14.7mm, Width: 11.5mm, Thickness: 5.8mm, Weight: 3.9g.",,Fragment,Untreated,,4 inches,"Length: 14.7mm, Width: 11.5mm, Thickness: 5.8mm, Weight: 3.9g",2021-08-01,,,,,,,/files/uploadedfiles/0900423_-_hack_gold.jpg,Cultivated land,Cast,Gold,Metric,Millimetres/grams,Ingot,Possibly,St. Ouen,,St. Ouen,,0900423,,Metal detector,Silver,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘St. Ouen’; location protected and marked as Jersey Archive.,,,,
bda8fe32-fb70-11eb-8701-0275d4869ef4,Intertidal,St. Brelade,Parish,Gallo-Roman 51 BCE-451 CE,Post Medieval 1540-1901 CE,"A Roman to Post-Medieval lead disk or token. It is sub-circular, 32.5mm in length and 30.5mm in width, and weighs 27.6g. The disk displays some corrosion and chipping on the faces and edge. It is inscribed with a cross or 'X' symbol on one face. The object appears to have been bent slightly lengthways, with the inscribed side becoming convex as a result. The object has a light grey patina.  This token may be a weight, the cross possibly representing a Roman numeral. Lead weights are common throughout the Medieval and Post-Medieval period. Biggs, N. & Withers, P. (2000) note that weights of this type with numerals are consistent with the Roman weight-system as well as the avoirdupois system, thus they could equally be post medieval in date.  Lead tokens had a wide variety of potential uses such as tallies, gaming pieces, tickets, weights, etc. and are believed to have been locally produced; they are therefore difficult to date precisely. Those carrying initials are generally deemed to be post medieval in date (1500-1850), those which seem to mimic medieval penny designs are deemed to be late medieval to early post medieval and the remainder which carry stylised designs remain difficult to date but the majority are probably post medieval in date c.AD 1500-1850.  The Powell classification system, in which there are over 30 categories, attempts to classify these leaden tokens according to the designs featured on each face, but it does not assign any chronology. Under the Powell classification this would be class 14 'Crosses'.  Class: Powell Class 14.",,Complete,Untreated,,No more than 30mm,"Length: 32.5mm,  Width: 30.5mm, Thickness: 4.5mm, Weight 27.6g",2020-08-01,,,,,,,/files/uploadedfiles/temp_2020_f37_6.JPG,Intertidal,Cast,Lead,Metric,Millimetres/grams,Token,Possibly,Portelet Bay,,Portelet Bay,,0100477,,Metal detector,,Accurate to 10 metres,"GEOMETRYCOLLECTION (POINT (-2.17595 49.171594), POINT (-2.17595 49.171594))",,,,Donated to SJ,Incised or engraved or chased
78db8640-19c2-0138-c5a4-740f24312a1c,Field Number,St. Brelade,Parish,,Unknown,A flint implement possible a Palaeolithic scraper was discovered in field B497. It may also have been polished possibly in raised beach/loessic deposit.,,,,,,5.40cm x 4.52cm x 1.82cm,0008-01-01,,,,,,,,,,Flint,Metric,Millimetres/grams,Scraper (tool),,,,,,0100423,,,,,GEOMETRYCOLLECTION (POINT (-2.220354 49.178711)),,,,,
7713ce20-1e91-0138-8d70-740f24312a1c,,St. Ouen,Parish,,,"A beach stone with well worn, rounded edges and flattened surface.  Dimensions:  Length: 6.30cm Width: 4.70cm Thickness: 3.20cm",,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Rubber,,,,,,0900392,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Ouen’; location protected and marked as Jersey Archive.,,,,
5225cc70-7a6f-0138-ef30-740f24312a1c,,St. Martin,Parish,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"A pottery sherd from a vessel which may have been a circular bowl or jug.  The base is complete and the sherd extends halfway up the spherical body. The broken edge reveals an inner grey layer and an outer pink layer which indicates a higher internal temperature and that the vessel may have had a neck, hence possibly being a jug.   One side of the sherd looks burnt suggesting that it stood close to a fire, possibly to warm wine or cider.  The manufacture origin is from the Seine Valley area in Picardy, Northern France. This is known as Beauvais and is famous for Medieval stoneware. This type of pottery was imported to Jersey over several centuries and examples of this type have been found at Hamptonne, St Lawrence during archaeological excavations and were dated between circa 1550 and circa 1600.  There is little evidence of the sherd being worn by the sea although it would have been in the sea for a long time. It is likely that the sherd was buried for most of the time after its deposition. ",,Fragment,,,Surface find (sea depth approx. 7m),Diameter: 200mm Base diameter: 117mm Thickness: 5mm Weight: 240g,2019-07-01,,,,,,,/files/uploadedfiles/0700227.jpg,Intertidal,Hand made,Ceramic,Metric,Millimetres/grams,Vessel,Certain,,,,,0700227,,Other chance find,,Accurate to 10 metres,GEOMETRYCOLLECTION (POINT (-2.018763 49.197844)),,,,,
