ResourceID,Title,Place Description,Language_Type,Geometry Qualifier,Title Type,Keyword,Address Type,Temporal Coverage Timespan,Administrative Subdivision Name,External XRef,Administrative Subdivision Type,Place Address,Copyright Description,Copyright Type,Primary Reference Number,Description,External Identifier Type,Information Carrier Format Type,Spatial Coordinates Geometry,Date of Publication,Information Carrier,Date of Creation,Bibliographic Reference,External Source,Document,Information Resource Type,Description Type,
fca8c240-149c-0138-c577-740f24312a1c,Woodbine Farm,,,,,Richmond Map,Postal Address,,St. Ouen,OU0197,Parish,"Woodbine Farm, La Route de Trodez",,,900197,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.215596 49.238716)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca8cf10-149c-0138-c577-740f24312a1c,Le Val Bachelier Farm,,,,,Richmond Map,Postal Address,,St. Ouen,OU0198,Parish,"Le Val Bachelier Farm, La Rue de Val Bachelier",,,900198,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.229508 49.253864)),,<p>1.  Government of Jersey</p>,,"<p>Burch, J. & Tilling, T. 2015. Douets A Laver. Jersey Lavoirs. The history and location of Jersey Lavoirs. Société Jersiaise, Jersey. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca8d940-149c-0138-c577-740f24312a1c,Le Ménage,,,,,,Postal Address,,St. Ouen,OU0199,Parish,"Le Ménage, La Verte Rue",,,900199,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.191391 49.224679)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca8e350-149c-0138-c577-740f24312a1c,La Maison du Puits Wellhead,,,,,,Postal Address,,St. Ouen,OU0200,Parish,"La Maison du Puits Wellhead, La Route de la Villaise",,,900200,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.235194 49.24104)),,<p>1.  Government of Jersey</p>,,,Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca8ee10-149c-0138-c577-740f24312a1c,Northdale ,,,,,,Postal Address,,St. Ouen,OU0201,Parish,"Northdale , La Rue de la Ville au Neveu",,,900201,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.191135 49.235848)),,<p>1.  Government of Jersey </p><p>2.  Jersey Archive </p><p>3.  Société Jersiaise </p><p>4.  Société Jersiaise Photographic Archive</p>,,"<p>Castledine, J. 2015. What's Your Street's Story?: St Ouen's Village [Unpublished talk] </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Knocker, G.S. 1933. Bénitiers in Jersey. Annual Bulletin of the Société Jersiaise, 12, 193-216. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Plans (L/A/06/A/486), Documents (L/A/06/D/486) </p><p>3. Sites and Monuments Database </p><p>4. Photograph (SJPA/004968)</p>",,
fca8f8d0-149c-0138-c577-740f24312a1c,Ville Bagot,,,,,Richmond Map,Postal Address,,St. Ouen,OU0202,Parish,"Ville Bagot, L'Amont de la Ville Bagot",,,900202,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.206464 49.24347)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca903c0-149c-0138-c577-740f24312a1c,Plaisance,,,,,,Postal Address,,St. Ouen,OU0203,Parish,"Plaisance, La Ville de L'Église",,,900203,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.205841 49.22563)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photograph (SJPA/019757)</p>",,
fca90fc0-149c-0138-c577-740f24312a1c,Pres de L'Eglise,,,,,Richmond Map,Postal Address,,St. Ouen,OU0204,Parish,"Pres de L'Eglise, La Ville de L'Église",,,900204,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.205886 49.225838)),,<p>1.  Government of Jersey</p>,,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 13.09.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca91b00-149c-0138-c577-740f24312a1c,St Jacut,,,,,,Postal Address,,St. Ouen,OU0205,Parish,"St Jacut, La Route de Vinchelez",,,900205,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.203647 49.235593)),,<p>1.  Government of Jersey</p>,,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey </p>",,
fcab8b70-149c-0138-c577-740f24312a1c,Vinchelez de Bas Manor,,,,,"Manor House,Place of Worship",Postal Address,,St. Ouen,OU0206,Parish,"Vinchelez de Bas Manor, La Route de Vinchelez",,,900206,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.21698 49.247021)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London.</p>

<p>Castledine, J. 2015. What's Your Street's Story?: St Ouen's Village [Unpublished talk]</p>

<p>Conservation, Architecture and Planning. 2008. Jersey Manor House Project. Unpublished report for Jersey Heritage. </p>

<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 13.09.2018) </p>

<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>

<p>Le Maistre, F. 1977. The Great Whale of St Ouen and notes concerning Philippe Pirouet and Jean L'Escaudey. Annual Bulletin of the Société Jersiaise, 22, 54, 83-6.</p>

<p>McCormack, J. 1986. Channel Islands Churches. Phillimore, Chichester.  </p>

<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>

<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photographs (sample of collection: SJPA/006517, SJPA/006528)</p>",,
fca925f0-149c-0138-c577-740f24312a1c,Les Peupliers,,,,,,Postal Address,,St. Ouen,OU0207,Parish,"Les Peupliers, Le Chemin de L'Église",,,900207,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.186972 49.235056)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca93150-149c-0138-c577-740f24312a1c,Hill Farm,,,,,,Postal Address,,St. Ouen,OU0208,Parish,"Hill Farm, Le Mont Rossignol",,,900208,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.204798 49.22289)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (sample of collection: SJPA/018909, SJPA/018913)</p>",,
fca93b40-149c-0138-c577-740f24312a1c,Anti Tank Wall Pzm 2 ,,,,,German Occupation,Postal Address,,St. Ouen,OU0209,Parish,"Anti Tank Wall Pzm 2 , La Grande Route des Mielles",,,900209,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.229649 49.223399)),,<p>1.  Government of Jersey</p>,,,Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca944e0-149c-0138-c577-740f24312a1c,La Porte,,,,,,Postal Address,,St. Ouen,OU0210,Parish,"La Porte, La Rue de la Porte",,,900210,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.225939 49.248483)),,<p>1.  Government of Jersey</p>,,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2009. Vernacular Architecture Group: Spring Conference Report. [Unpublished report]</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca94e10-149c-0138-c577-740f24312a1c,Machine Gun Turret,,,,,German Occupation,Postal Address,,St. Ouen,OU0211,Parish,"Machine Gun Turret, Le Mont Matthieu",,,900211,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.216135 49.223407)),,<p>1.  Government of Jersey</p>,,,Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fca958a0-149c-0138-c577-740f24312a1c,La Petite Ferme,,,,,,Postal Address,,St. Ouen,OU0212/OU213,Parish,"La Petite Ferme, La Route des Landes",,,900212,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.236559 49.24847)),,<p>1.  Government of Jersey</p>,,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. ",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
fcae8220-149c-0138-c577-740f24312a1c,La Hougue,,,,,,Field Number,,St. Ouen,OU0241,Parish,"La Hougue, Field O1032",,,900213,,,,GEOMETRYCOLLECTION (POINT (-2.232291 49.242281)),,<p>1.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Sites and Monuments Database</p>,,
fcab9750-149c-0138-c577-740f24312a1c,Plemont Lithic Scatter,,,,,,Field Number,,St. Ouen,OU0214,Parish,"Plemont Lithic Scatter, Fields O44-O49",,,900214,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.225695 49.256027)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Jersey Heritage Archaeology collection</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey  </p><p>2. Sites and Monuments Database </p><p>3. Artefacts (sample of collection: A/0002355-9, A/0002365-70)</p>",,
fcaba080-149c-0138-c577-740f24312a1c,Plemont Lithic Scatter,,,,,,Field Number,,St. Ouen,OU0215,Parish,"Plemont Lithic Scatter, Field O58",,,900215,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.221956 49.256009)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Jersey Heritage Archaeology collection</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey  </p><p>2. Sites and Monuments Database </p><p>3. Artefacts (A/0010210-21)</p>",,
fcae9570-149c-0138-c577-740f24312a1c,Les Hougues Boes,,,,,,Field Number,,St. Ouen,,Parish,"Les Hougues Boes, Field O940",,,900216,,,,GEOMETRYCOLLECTION (POINT (-2.24326 49.245345)),,,,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,,
fcabaa20-149c-0138-c577-740f24312a1c,Le Hougue Bequi,,,,,Megalithic,Field Number,,St. Ouen,OU0217,Parish,"Le Hougue Bequi, Field O25",,,900217,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.227931 49.254271)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>Aubin, N. 2018. The Neolithic Passage Graves of Jersey: Locating the Lost Sites. Annual Bulletin of the Société Jersiaise, 32, 355-376. </p>
<p>Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey. </p>
<p>Hawkes, J. 1937. The Archaeology of the Channel Islands, Vol. 2 The Bailiwick of Jersey. Société Jersiaise, Jersey. </p>
<p>Kinnes, I. & Hibbs, J.L. 1988. The Dolmens of Jersey. Channel Television/La Haule Books, Jersey. </p>
<p>Plees, W. 1817. Account of the Island Jersey. T. Baker, Southampton. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey  </p><p>2. Sites and Monuments Database</p>",,
fcabb5c0-149c-0138-c577-740f24312a1c,La Hougue Benarde,,,,,,Postal Address,,St. Ouen,OU0218,Parish,"La Hougue Benarde, La Rue du Val Bachelier",,,900218,,Area of Archaeological Potential,,GEOMETRYCOLLECTION (POINT (-2.234096 49.253176)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabbed0-149c-0138-c577-740f24312a1c,La Petite Hougue,,,,,,Field Number,,St. Ouen,OU0219,Parish,"La Petite Hougue, Fields O238,O239",,,900219,,Area of Archaeological Potential,,GEOMETRYCOLLECTION (POINT (-2.222509 49.24851)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabc810-149c-0138-c577-740f24312a1c,Tumulus,,,,,,Field Number,,St. Ouen,OU0220,Parish,"Tumulus, Fields O82, O83",,,900220,,Area of Archaeological Potential,,GEOMETRYCOLLECTION (POINT (-2.221131 49.253929)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabd080-149c-0138-c577-740f24312a1c,La Hougue Mound,,,,,,Field Number,,St. Ouen,OU0221,Parish,"La Hougue Mound, Field O307",,,900221,,Area of Archaeological Potential,,GEOMETRYCOLLECTION (POINT (-2.207198 49.245759)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabd940-149c-0138-c577-740f24312a1c,Les Houguettes Mound,,,,,,Field Number,,St. Ouen,OU0222,Parish,"Les Houguettes Mound, Field O305",,,900222,,Area of Archaeological Potential,,GEOMETRYCOLLECTION (POINT (-2.205458 49.246432)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabe310-149c-0138-c577-740f24312a1c,Les Hougues de Millais,,,,,Megalithic,Field Number,,St. Ouen,OU0223,Parish,"Les Hougues de Millais, Fields O1128, O1132, O1133, O1134",,,900223,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.225924 49.239252)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Jersey Heritage Archaeology collection</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey  </p><p>2. Sites and Monuments Database, Fieldwalking card </p><p>3. Artefacts (A/0003517)</p>",,
fcabed10-149c-0138-c577-740f24312a1c,La Hougue a Genet,,,,,,Field Number,,St. Ouen,OU0224,Parish,"La Hougue a Genet, Fields O308, O309, O310",,,900224,,,,GEOMETRYCOLLECTION (POINT (-2.207149 49.244818)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,<p>1. Listing photographs </p><p>2. Sites and Monuments Database</p>,,
fcabf600-149c-0138-c577-740f24312a1c,Ploughed out Tumulus,,,,,,Field Number,,St. Ouen,OU0225,Parish,"Ploughed out Tumulus, Field O1408",,,900225,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.220643 49.233176)),,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey  </p><p>2. Sites and Monuments Database</p>",,
